county,fips,date,type,pct_diff
Siskiyou County,06093,2020-07-21,grocery,36
Siskiyou County,06093,2020-07-21,parks,NA
Siskiyou County,06093,2020-07-21,transit,36
Siskiyou County,06093,2020-07-21,workplaces,-23
Siskiyou County,06093,2020-07-21,residential,1
Siskiyou County,06093,2020-07-22,retail,7
Siskiyou County,06093,2020-07-22,grocery,25
Siskiyou County,06093,2020-07-22,parks,NA
Siskiyou County,06093,2020-07-22,transit,34
Siskiyou County,06093,2020-07-22,workplaces,-24
Siskiyou County,06093,2020-07-22,residential,2
Siskiyou County,06093,2020-07-23,retail,10
Siskiyou County,06093,2020-07-23,grocery,34
Siskiyou County,06093,2020-07-23,parks,NA
Siskiyou County,06093,2020-07-23,transit,50
Siskiyou County,06093,2020-07-23,workplaces,-26
Siskiyou County,06093,2020-07-23,residential,1
Siskiyou County,06093,2020-07-24,retail,1
Siskiyou County,06093,2020-07-24,grocery,35
Siskiyou County,06093,2020-07-24,parks,NA
Siskiyou County,06093,2020-07-24,transit,53
Siskiyou County,06093,2020-07-24,workplaces,-21
Siskiyou County,06093,2020-07-24,residential,1
Siskiyou County,06093,2020-07-25,retail,18
Siskiyou County,06093,2020-07-25,grocery,43
Siskiyou County,06093,2020-07-25,parks,NA
Siskiyou County,06093,2020-07-25,transit,47
Siskiyou County,06093,2020-07-25,workplaces,2
Siskiyou County,06093,2020-07-25,residential,NA
Siskiyou County,06093,2020-07-26,retail,24
Siskiyou County,06093,2020-07-26,grocery,40
Siskiyou County,06093,2020-07-26,parks,NA
Siskiyou County,06093,2020-07-26,transit,66
Siskiyou County,06093,2020-07-26,workplaces,-2
Siskiyou County,06093,2020-07-26,residential,NA
Siskiyou County,06093,2020-07-27,retail,16
Siskiyou County,06093,2020-07-27,grocery,31
Siskiyou County,06093,2020-07-27,parks,NA
Siskiyou County,06093,2020-07-27,transit,50
Siskiyou County,06093,2020-07-27,workplaces,-26
Siskiyou County,06093,2020-07-27,residential,1
Siskiyou County,06093,2020-07-28,retail,19
Siskiyou County,06093,2020-07-28,grocery,38
Siskiyou County,06093,2020-07-28,parks,NA
Siskiyou County,06093,2020-07-28,transit,29
Siskiyou County,06093,2020-07-28,workplaces,-23
Siskiyou County,06093,2020-07-28,residential,1
Siskiyou County,06093,2020-07-29,retail,8
Siskiyou County,06093,2020-07-29,grocery,29
Siskiyou County,06093,2020-07-29,parks,NA
Siskiyou County,06093,2020-07-29,transit,44
Siskiyou County,06093,2020-07-29,workplaces,-26
Siskiyou County,06093,2020-07-29,residential,2
Siskiyou County,06093,2020-07-30,retail,12
Siskiyou County,06093,2020-07-30,grocery,33
Siskiyou County,06093,2020-07-30,parks,NA
Siskiyou County,06093,2020-07-30,transit,46
Siskiyou County,06093,2020-07-30,workplaces,-25
Siskiyou County,06093,2020-07-30,residential,2
Siskiyou County,06093,2020-07-31,retail,11
Siskiyou County,06093,2020-07-31,grocery,31
Siskiyou County,06093,2020-07-31,parks,NA
Siskiyou County,06093,2020-07-31,transit,60
Siskiyou County,06093,2020-07-31,workplaces,-23
Siskiyou County,06093,2020-07-31,residential,1
Siskiyou County,06093,2020-08-01,retail,27
Siskiyou County,06093,2020-08-01,grocery,44
Siskiyou County,06093,2020-08-01,parks,NA
Siskiyou County,06093,2020-08-01,transit,55
Siskiyou County,06093,2020-08-01,workplaces,-3
Siskiyou County,06093,2020-08-01,residential,NA
Siskiyou County,06093,2020-08-02,retail,24
Siskiyou County,06093,2020-08-02,grocery,43
Siskiyou County,06093,2020-08-02,parks,NA
Siskiyou County,06093,2020-08-02,transit,66
Siskiyou County,06093,2020-08-02,workplaces,-10
Siskiyou County,06093,2020-08-02,residential,NA
Siskiyou County,06093,2020-08-03,retail,23
Siskiyou County,06093,2020-08-03,grocery,34
Siskiyou County,06093,2020-08-03,parks,NA
Siskiyou County,06093,2020-08-03,transit,46
Siskiyou County,06093,2020-08-03,workplaces,-24
Siskiyou County,06093,2020-08-03,residential,0
Siskiyou County,06093,2020-08-04,retail,14
Siskiyou County,06093,2020-08-04,grocery,37
Siskiyou County,06093,2020-08-04,parks,NA
Siskiyou County,06093,2020-08-04,transit,30
Siskiyou County,06093,2020-08-04,workplaces,-23
Siskiyou County,06093,2020-08-04,residential,0
Siskiyou County,06093,2020-08-05,retail,8
Siskiyou County,06093,2020-08-05,grocery,25
Siskiyou County,06093,2020-08-05,parks,NA
Siskiyou County,06093,2020-08-05,transit,49
Siskiyou County,06093,2020-08-05,workplaces,-25
Siskiyou County,06093,2020-08-05,residential,2
Siskiyou County,06093,2020-08-06,retail,8
Siskiyou County,06093,2020-08-06,grocery,36
Siskiyou County,06093,2020-08-06,parks,NA
Siskiyou County,06093,2020-08-06,transit,60
Siskiyou County,06093,2020-08-06,workplaces,-26
Siskiyou County,06093,2020-08-06,residential,2
Siskiyou County,06093,2020-08-07,retail,5
Siskiyou County,06093,2020-08-07,grocery,28
Siskiyou County,06093,2020-08-07,parks,NA
Siskiyou County,06093,2020-08-07,transit,69
Siskiyou County,06093,2020-08-07,workplaces,-23
Siskiyou County,06093,2020-08-07,residential,0
Siskiyou County,06093,2020-08-08,retail,18
Siskiyou County,06093,2020-08-08,grocery,42
Siskiyou County,06093,2020-08-08,parks,NA
Siskiyou County,06093,2020-08-08,transit,61
Siskiyou County,06093,2020-08-08,workplaces,1
Siskiyou County,06093,2020-08-08,residential,NA
Siskiyou County,06093,2020-08-09,retail,25
Siskiyou County,06093,2020-08-09,grocery,46
Siskiyou County,06093,2020-08-09,parks,NA
Siskiyou County,06093,2020-08-09,transit,86
Siskiyou County,06093,2020-08-09,workplaces,-10
Siskiyou County,06093,2020-08-09,residential,NA
Siskiyou County,06093,2020-08-10,retail,16
Siskiyou County,06093,2020-08-10,grocery,26
Siskiyou County,06093,2020-08-10,parks,NA
Siskiyou County,06093,2020-08-10,transit,67
Siskiyou County,06093,2020-08-10,workplaces,-24
Siskiyou County,06093,2020-08-10,residential,0
Siskiyou County,06093,2020-08-11,retail,9
Siskiyou County,06093,2020-08-11,grocery,30
Siskiyou County,06093,2020-08-11,parks,NA
Siskiyou County,06093,2020-08-11,transit,40
Siskiyou County,06093,2020-08-11,workplaces,-24
Siskiyou County,06093,2020-08-11,residential,0
Siskiyou County,06093,2020-08-12,retail,12
Siskiyou County,06093,2020-08-12,grocery,27
Siskiyou County,06093,2020-08-12,parks,NA
Siskiyou County,06093,2020-08-12,transit,48
Siskiyou County,06093,2020-08-12,workplaces,-21
Siskiyou County,06093,2020-08-12,residential,1
Siskiyou County,06093,2020-08-13,retail,9
Siskiyou County,06093,2020-08-13,grocery,31
Siskiyou County,06093,2020-08-13,parks,NA
Siskiyou County,06093,2020-08-13,transit,49
Siskiyou County,06093,2020-08-13,workplaces,-25
Siskiyou County,06093,2020-08-13,residential,1
Siskiyou County,06093,2020-08-14,retail,1
Siskiyou County,06093,2020-08-14,grocery,25
Siskiyou County,06093,2020-08-14,parks,NA
Siskiyou County,06093,2020-08-14,transit,57
Siskiyou County,06093,2020-08-14,workplaces,-23
Siskiyou County,06093,2020-08-14,residential,1
Siskiyou County,06093,2020-08-15,retail,12
Siskiyou County,06093,2020-08-15,grocery,38
Siskiyou County,06093,2020-08-15,parks,NA
Siskiyou County,06093,2020-08-15,transit,62
Siskiyou County,06093,2020-08-15,workplaces,-3
Siskiyou County,06093,2020-08-15,residential,NA
Siskiyou County,06093,2020-08-16,retail,17
Siskiyou County,06093,2020-08-16,grocery,35
Siskiyou County,06093,2020-08-16,parks,NA
Siskiyou County,06093,2020-08-16,transit,77
Siskiyou County,06093,2020-08-16,workplaces,-8
Siskiyou County,06093,2020-08-16,residential,NA
Siskiyou County,06093,2020-08-17,retail,13
Siskiyou County,06093,2020-08-17,grocery,25
Siskiyou County,06093,2020-08-17,parks,NA
Siskiyou County,06093,2020-08-17,transit,53
Siskiyou County,06093,2020-08-17,workplaces,-23
Siskiyou County,06093,2020-08-17,residential,0
Siskiyou County,06093,2020-08-18,retail,6
Siskiyou County,06093,2020-08-18,grocery,30
Siskiyou County,06093,2020-08-18,parks,NA
Siskiyou County,06093,2020-08-18,transit,36
Siskiyou County,06093,2020-08-18,workplaces,-20
Siskiyou County,06093,2020-08-18,residential,0
Siskiyou County,06093,2020-08-19,retail,4
Siskiyou County,06093,2020-08-19,grocery,30
Siskiyou County,06093,2020-08-19,parks,NA
Siskiyou County,06093,2020-08-19,transit,48
Siskiyou County,06093,2020-08-19,workplaces,-24
Siskiyou County,06093,2020-08-19,residential,1
Siskiyou County,06093,2020-08-20,retail,6
Siskiyou County,06093,2020-08-20,grocery,33
Siskiyou County,06093,2020-08-20,parks,NA
Siskiyou County,06093,2020-08-20,transit,55
Siskiyou County,06093,2020-08-20,workplaces,-25
Siskiyou County,06093,2020-08-20,residential,1
Siskiyou County,06093,2020-08-21,retail,5
Siskiyou County,06093,2020-08-21,grocery,23
Siskiyou County,06093,2020-08-21,parks,NA
Siskiyou County,06093,2020-08-21,transit,60
Siskiyou County,06093,2020-08-21,workplaces,-22
Siskiyou County,06093,2020-08-21,residential,1
Siskiyou County,06093,2020-08-22,retail,12
Siskiyou County,06093,2020-08-22,grocery,28
Siskiyou County,06093,2020-08-22,parks,NA
Siskiyou County,06093,2020-08-22,transit,54
Siskiyou County,06093,2020-08-22,workplaces,2
Siskiyou County,06093,2020-08-22,residential,NA
Siskiyou County,06093,2020-08-23,retail,18
Siskiyou County,06093,2020-08-23,grocery,28
Siskiyou County,06093,2020-08-23,parks,NA
Siskiyou County,06093,2020-08-23,transit,73
Siskiyou County,06093,2020-08-23,workplaces,-5
Siskiyou County,06093,2020-08-23,residential,NA
Siskiyou County,06093,2020-08-24,retail,14
Siskiyou County,06093,2020-08-24,grocery,20
Siskiyou County,06093,2020-08-24,parks,NA
Siskiyou County,06093,2020-08-24,transit,60
Siskiyou County,06093,2020-08-24,workplaces,-23
Siskiyou County,06093,2020-08-24,residential,1
Siskiyou County,06093,2020-08-25,retail,10
Siskiyou County,06093,2020-08-25,grocery,29
Siskiyou County,06093,2020-08-25,parks,NA
Siskiyou County,06093,2020-08-25,transit,31
Siskiyou County,06093,2020-08-25,workplaces,-23
Siskiyou County,06093,2020-08-25,residential,1
Siskiyou County,06093,2020-08-26,retail,5
Siskiyou County,06093,2020-08-26,grocery,24
Siskiyou County,06093,2020-08-26,parks,NA
Siskiyou County,06093,2020-08-26,transit,45
Siskiyou County,06093,2020-08-26,workplaces,-21
Siskiyou County,06093,2020-08-26,residential,0
Siskiyou County,06093,2020-08-27,retail,6
Siskiyou County,06093,2020-08-27,grocery,24
Siskiyou County,06093,2020-08-27,parks,NA
Siskiyou County,06093,2020-08-27,transit,47
Siskiyou County,06093,2020-08-27,workplaces,-21
Siskiyou County,06093,2020-08-27,residential,1
Siskiyou County,06093,2020-08-28,retail,6
Siskiyou County,06093,2020-08-28,grocery,22
Siskiyou County,06093,2020-08-28,parks,NA
Siskiyou County,06093,2020-08-28,transit,53
Siskiyou County,06093,2020-08-28,workplaces,-19
Siskiyou County,06093,2020-08-28,residential,0
Siskiyou County,06093,2020-08-29,retail,15
Siskiyou County,06093,2020-08-29,grocery,29
Siskiyou County,06093,2020-08-29,parks,NA
Siskiyou County,06093,2020-08-29,transit,52
Siskiyou County,06093,2020-08-29,workplaces,2
Siskiyou County,06093,2020-08-29,residential,NA
Siskiyou County,06093,2020-08-30,retail,22
Siskiyou County,06093,2020-08-30,grocery,32
Siskiyou County,06093,2020-08-30,parks,NA
Siskiyou County,06093,2020-08-30,transit,71
Siskiyou County,06093,2020-08-30,workplaces,-1
Siskiyou County,06093,2020-08-30,residential,NA
Siskiyou County,06093,2020-08-31,retail,17
Siskiyou County,06093,2020-08-31,grocery,22
Siskiyou County,06093,2020-08-31,parks,NA
Siskiyou County,06093,2020-08-31,transit,49
Siskiyou County,06093,2020-08-31,workplaces,-19
Siskiyou County,06093,2020-08-31,residential,-1
Solano County,06095,2020-04-01,retail,-31
Solano County,06095,2020-04-01,grocery,-7
Solano County,06095,2020-04-01,parks,-10
Solano County,06095,2020-04-01,transit,-37
Solano County,06095,2020-04-01,workplaces,-45
Solano County,06095,2020-04-01,residential,19
Solano County,06095,2020-04-02,retail,-32
Solano County,06095,2020-04-02,grocery,-5
Solano County,06095,2020-04-02,parks,-8
Solano County,06095,2020-04-02,transit,-37
Solano County,06095,2020-04-02,workplaces,-45
Solano County,06095,2020-04-02,residential,20
Solano County,06095,2020-04-03,retail,-35
Solano County,06095,2020-04-03,grocery,-4
Solano County,06095,2020-04-03,parks,-10
Solano County,06095,2020-04-03,transit,-39
Solano County,06095,2020-04-03,workplaces,-44
Solano County,06095,2020-04-03,residential,21
Solano County,06095,2020-04-04,retail,-48
Solano County,06095,2020-04-04,grocery,-14
Solano County,06095,2020-04-04,parks,-56
Solano County,06095,2020-04-04,transit,-50
Solano County,06095,2020-04-04,workplaces,-35
Solano County,06095,2020-04-04,residential,17
Solano County,06095,2020-04-05,retail,-52
Solano County,06095,2020-04-05,grocery,-23
Solano County,06095,2020-04-05,parks,-52
Solano County,06095,2020-04-05,transit,-48
Solano County,06095,2020-04-05,workplaces,-36
Solano County,06095,2020-04-05,residential,14
Solano County,06095,2020-04-06,retail,-38
Solano County,06095,2020-04-06,grocery,-12
Solano County,06095,2020-04-06,parks,-38
Solano County,06095,2020-04-06,transit,-47
Solano County,06095,2020-04-06,workplaces,-46
Solano County,06095,2020-04-06,residential,20
Solano County,06095,2020-04-07,retail,-36
Solano County,06095,2020-04-07,grocery,-5
Solano County,06095,2020-04-07,parks,-13
Solano County,06095,2020-04-07,transit,-38
Solano County,06095,2020-04-07,workplaces,-46
Solano County,06095,2020-04-07,residential,20
Solano County,06095,2020-04-08,retail,-37
Solano County,06095,2020-04-08,grocery,-9
Solano County,06095,2020-04-08,parks,-25
Solano County,06095,2020-04-08,transit,-42
Solano County,06095,2020-04-08,workplaces,-47
Solano County,06095,2020-04-08,residential,21
Solano County,06095,2020-04-09,retail,-37
Solano County,06095,2020-04-09,grocery,-8
Solano County,06095,2020-04-09,parks,-24
Solano County,06095,2020-04-09,transit,-43
Solano County,06095,2020-04-09,workplaces,-47
Solano County,06095,2020-04-09,residential,21
Solano County,06095,2020-04-10,retail,-38
Solano County,06095,2020-04-10,grocery,-8
Solano County,06095,2020-04-10,parks,-12
Solano County,06095,2020-04-10,transit,-40
Solano County,06095,2020-04-10,workplaces,-47
Solano County,06095,2020-04-10,residential,22
Solano County,06095,2020-04-11,retail,-43
Solano County,06095,2020-04-11,grocery,-4
Solano County,06095,2020-04-11,parks,-18
Solano County,06095,2020-04-11,transit,-39
Solano County,06095,2020-04-11,workplaces,-35
Solano County,06095,2020-04-11,residential,15
Solano County,06095,2020-04-12,retail,-57
Solano County,06095,2020-04-12,grocery,-28
Solano County,06095,2020-04-12,parks,-11
Solano County,06095,2020-04-12,transit,-23
Solano County,06095,2020-04-12,workplaces,-38
Solano County,06095,2020-04-12,residential,13
Solano County,06095,2020-04-13,retail,-35
Solano County,06095,2020-04-13,grocery,-19
Solano County,06095,2020-04-13,parks,-5
Solano County,06095,2020-04-13,transit,-36
Solano County,06095,2020-04-13,workplaces,-45
Solano County,06095,2020-04-13,residential,19
Solano County,06095,2020-04-14,retail,-32
Solano County,06095,2020-04-14,grocery,-11
Solano County,06095,2020-04-14,parks,-6
Solano County,06095,2020-04-14,transit,-33
Solano County,06095,2020-04-14,workplaces,-45
Solano County,06095,2020-04-14,residential,20
Solano County,06095,2020-04-15,retail,-36
Solano County,06095,2020-04-15,grocery,-8
Solano County,06095,2020-04-15,parks,-12
Solano County,06095,2020-04-15,transit,-35
Solano County,06095,2020-04-15,workplaces,-45
Solano County,06095,2020-04-15,residential,19
Solano County,06095,2020-04-16,retail,-46
Solano County,06095,2020-04-16,grocery,-11
Solano County,06095,2020-04-16,parks,-14
Solano County,06095,2020-04-16,transit,-36
Solano County,06095,2020-04-16,workplaces,-45
Solano County,06095,2020-04-16,residential,20
Solano County,06095,2020-04-17,retail,-50
Solano County,06095,2020-04-17,grocery,-14
Solano County,06095,2020-04-17,parks,-20
Solano County,06095,2020-04-17,transit,-37
Solano County,06095,2020-04-17,workplaces,-44
Solano County,06095,2020-04-17,residential,21
Solano County,06095,2020-04-18,retail,-53
Solano County,06095,2020-04-18,grocery,-13
Solano County,06095,2020-04-18,parks,-9
Solano County,06095,2020-04-18,transit,-21
Solano County,06095,2020-04-18,workplaces,-29
Solano County,06095,2020-04-18,residential,14
Solano County,06095,2020-04-19,retail,-54
Solano County,06095,2020-04-19,grocery,-17
Solano County,06095,2020-04-19,parks,-2
Solano County,06095,2020-04-19,transit,-19
Solano County,06095,2020-04-19,workplaces,-30
Solano County,06095,2020-04-19,residential,11
Solano County,06095,2020-04-20,retail,-47
Solano County,06095,2020-04-20,grocery,-16
Solano County,06095,2020-04-20,parks,-17
Solano County,06095,2020-04-20,transit,-31
Solano County,06095,2020-04-20,workplaces,-43
Solano County,06095,2020-04-20,residential,18
Solano County,06095,2020-04-21,retail,-46
Solano County,06095,2020-04-21,grocery,-8
Solano County,06095,2020-04-21,parks,-7
Solano County,06095,2020-04-21,transit,-31
Solano County,06095,2020-04-21,workplaces,-44
Solano County,06095,2020-04-21,residential,19
Solano County,06095,2020-04-22,retail,-46
Solano County,06095,2020-04-22,grocery,-10
Solano County,06095,2020-04-22,parks,-13
Solano County,06095,2020-04-22,transit,-32
Solano County,06095,2020-04-22,workplaces,-45
Solano County,06095,2020-04-22,residential,19
Solano County,06095,2020-04-23,retail,-45
Solano County,06095,2020-04-23,grocery,-11
Solano County,06095,2020-04-23,parks,-10
Solano County,06095,2020-04-23,transit,-33
Solano County,06095,2020-04-23,workplaces,-45
Solano County,06095,2020-04-23,residential,19
Solano County,06095,2020-04-24,retail,-48
Solano County,06095,2020-04-24,grocery,-11
Solano County,06095,2020-04-24,parks,-5
Solano County,06095,2020-04-24,transit,-29
Solano County,06095,2020-04-24,workplaces,-42
Solano County,06095,2020-04-24,residential,20
Solano County,06095,2020-04-25,retail,-51
Solano County,06095,2020-04-25,grocery,-9
Solano County,06095,2020-04-25,parks,-2
Solano County,06095,2020-04-25,transit,-18
Solano County,06095,2020-04-25,workplaces,-29
Solano County,06095,2020-04-25,residential,13
Solano County,06095,2020-04-26,retail,-51
Solano County,06095,2020-04-26,grocery,-12
Solano County,06095,2020-04-26,parks,7
Solano County,06095,2020-04-26,transit,-10
Solano County,06095,2020-04-26,workplaces,-29
Solano County,06095,2020-04-26,residential,10
Solano County,06095,2020-04-27,retail,-43
Solano County,06095,2020-04-27,grocery,-11
Solano County,06095,2020-04-27,parks,-6
Solano County,06095,2020-04-27,transit,-29
Solano County,06095,2020-04-27,workplaces,-42
Solano County,06095,2020-04-27,residential,18
Solano County,06095,2020-04-28,retail,-43
Solano County,06095,2020-04-28,grocery,-6
Solano County,06095,2020-04-28,parks,-7
Solano County,06095,2020-04-28,transit,-27
Solano County,06095,2020-04-28,workplaces,-43
Solano County,06095,2020-04-28,residential,11
Solano County,06095,2020-04-29,retail,-44
Solano County,06095,2020-04-29,grocery,-9
Solano County,06095,2020-04-29,parks,-14
Solano County,06095,2020-04-29,transit,-33
Solano County,06095,2020-04-29,workplaces,-44
Solano County,06095,2020-04-29,residential,18
Solano County,06095,2020-04-30,retail,-41
Solano County,06095,2020-04-30,grocery,-6
Solano County,06095,2020-04-30,parks,-11
Solano County,06095,2020-04-30,transit,-34
Solano County,06095,2020-04-30,workplaces,-44
