date,county,state,fips,cases,deaths,population,retail,grocery,parks,transit,workplaces,residential
2020-03-10,Shasta,California,06089,1,0,179085,7,13,79,11,4,-1
2020-03-10,Solano,California,06095,12,0,438530,3,6,31,-1,2,0
2020-03-10,Sonoma,California,06097,3,0,501317,0,8,45,-4,3,0
2020-03-10,Ventura,California,06111,1,0,848112,-1,-5,-31,-12,-2,4
2020-03-10,Yolo,California,06113,1,0,214977,6,3,60,5,1,0
2020-03-11,Alameda,California,06001,25,0,1643700,-1,7,31,-18,-12,5
2020-03-11,Contra Costa,California,06013,9,0,1133247,2,10,21,-17,-4,2
2020-03-11,Fresno,California,06019,1,0,978130,9,11,16,-3,0,0
2020-03-11,Humboldt,California,06023,1,0,135768,4,2,36,-20,1,-1
2020-03-11,Los Angeles,California,06037,28,1,10098052,2,11,5,-6,0,1
2020-03-11,Madera,California,06039,1,0,155013,6,2,31,39,-2,1
2020-03-11,Marin,California,06041,4,0,260295,1,11,15,-13,-7,3
2020-03-11,Napa,California,06055,1,0,140530,4,9,37,NA,-1,0
2020-03-11,Orange,California,06059,6,0,3164182,3,4,7,-7,1,1
2020-03-11,Placer,California,06061,7,1,380077,-1,14,43,3,-1,1
2020-03-11,Riverside,California,06065,4,0,2383286,6,11,-1,2,0,1
2020-03-11,Sacramento,California,06067,9,1,1510023,3,10,38,-7,-2,0
2020-03-11,San Diego,California,06073,2,0,3302833,2,3,7,-8,0,1
2020-03-11,San Francisco,California,06075,17,0,870044,-13,8,3,-30,-26,11
2020-03-11,San Joaquin,California,06077,1,0,732212,7,8,34,-2,-2,0
2020-03-11,San Mateo,California,06081,15,0,765935,-2,11,31,-28,-18,8
2020-03-11,Santa Clara,California,06085,48,1,1922200,-4,10,37,-32,-22,9
2020-03-11,Santa Cruz,California,06087,2,0,273765,2,13,28,-12,-5,3
2020-03-11,Shasta,California,06089,1,0,179085,6,12,64,6,2,-1
2020-03-11,Solano,California,06095,12,0,438530,3,11,24,0,1,0
2020-03-11,Sonoma,California,06097,3,0,501317,2,7,27,-2,1,0
2020-03-11,Stanislaus,California,06099,2,0,539301,8,9,35,1,1,-1
2020-03-11,Ventura,California,06111,2,0,848112,1,6,-6,-3,0,2
2020-03-11,Yolo,California,06113,1,0,214977,4,2,45,-2,-3,1
2020-03-12,Alameda,California,06001,29,0,1643700,-1,16,26,-25,-16,7
2020-03-12,Contra Costa,California,06013,9,0,1133247,4,20,27,-19,-6,3
2020-03-12,Fresno,California,06019,1,0,978130,7,19,11,2,0,0
2020-03-12,Humboldt,California,06023,1,0,135768,2,11,28,-24,1,0
2020-03-12,Los Angeles,California,06037,32,1,10098052,-8,12,-35,-19,-3,4
2020-03-12,Madera,California,06039,1,0,155013,8,4,51,22,-1,0
2020-03-12,Marin,California,06041,4,0,260295,0,21,20,-14,-9,4
2020-03-12,Napa,California,06055,1,0,140530,6,17,32,NA,-1,0
2020-03-12,Orange,California,06059,6,0,3164182,-5,10,-40,-21,-3,5
2020-03-12,Placer,California,06061,7,1,380077,1,22,35,15,-2,1
2020-03-12,Riverside,California,06065,6,0,2383286,-6,7,-48,-11,-3,4
2020-03-12,Sacramento,California,06067,16,1,1510023,2,18,34,-9,-4,1
2020-03-12,San Diego,California,06073,5,0,3302833,-3,8,-31,-19,-4,4
2020-03-12,San Francisco,California,06075,21,0,870044,-17,16,-4,-35,-32,14
2020-03-12,San Joaquin,California,06077,3,0,732212,9,14,27,2,-3,0
2020-03-12,San Mateo,California,06081,20,0,765935,-3,20,24,-32,-23,10
2020-03-12,Santa Clara,California,06085,66,1,1922200,-4,16,42,-37,-27,11
2020-03-12,Santa Cruz,California,06087,2,0,273765,4,24,34,-11,-8,4
2020-03-12,Shasta,California,06089,1,0,179085,5,21,45,2,0,-1
2020-03-12,Solano,California,06095,12,0,438530,5,22,22,-2,0,1
2020-03-12,Sonoma,California,06097,3,0,501317,3,16,28,-5,-1,0
2020-03-12,Stanislaus,California,06099,2,0,539301,7,17,33,2,0,0
2020-03-12,Tulare,California,06107,1,0,460477,6,29,24,7,0,0
2020-03-12,Ventura,California,06111,2,0,848112,-4,13,-34,-11,-1,3
2020-03-12,Yolo,California,06113,1,0,214977,6,12,37,-3,-4,2
2020-03-13,Alameda,California,06001,29,0,1643700,-6,26,3,-30,-17,8
2020-03-13,Contra Costa,California,06013,25,0,1133247,-1,31,2,-24,-9,5
2020-03-13,Fresno,California,06019,1,0,978130,5,31,10,-5,0,-1
2020-03-13,Humboldt,California,06023,1,0,135768,0,12,4,-26,2,1
2020-03-13,Los Angeles,California,06037,40,1,10098052,-5,37,-37,-21,-7,6
2020-03-13,Madera,California,06039,1,0,155013,8,16,38,37,-2,-1
2020-03-13,Marin,California,06041,4,0,260295,-5,21,-3,-18,-13,6
2020-03-13,Napa,California,06055,1,0,140530,2,13,16,-4,-8,3
2020-03-13,Orange,California,06059,13,0,3164182,-4,39,-38,-23,-5,6
2020-03-13,Placer,California,06061,7,1,380077,-2,38,6,4,-5,3
2020-03-13,Riverside,California,06065,10,0,2383286,2,39,-36,-10,-4,4
2020-03-13,Sacramento,California,06067,16,1,1510023,-2,29,7,-13,-6,3
2020-03-13,San Benito,California,06069,1,0,59416,-4,33,NA,NA,-2,1
2020-03-13,San Diego,California,06073,9,0,3302833,-4,26,-38,-21,-5,5
2020-03-13,San Francisco,California,06075,26,0,870044,-26,17,-16,-40,-35,15
2020-03-13,San Joaquin,California,06077,8,0,732212,4,22,19,0,-3,1
2020-03-13,San Mateo,California,06081,20,0,765935,-7,28,4,-38,-26,12
2020-03-13,Santa Clara,California,06085,79,2,1922200,-9,28,14,-41,-30,13
2020-03-13,Santa Cruz,California,06087,2,0,273765,-4,26,-11,-19,-9,5
2020-03-13,Shasta,California,06089,1,0,179085,2,18,43,5,0,0
2020-03-13,Solano,California,06095,12,0,438530,0,30,-1,-12,0,2
2020-03-13,Sonoma,California,06097,3,0,501317,-1,20,2,-12,-2,2
2020-03-13,Stanislaus,California,06099,2,0,539301,2,24,27,-1,0,0
2020-03-13,Tulare,California,06107,2,0,460477,2,31,15,4,-3,0
2020-03-13,Ventura,California,06111,5,0,848112,-3,34,-39,-17,-4,5
2020-03-13,Yolo,California,06113,2,0,214977,3,16,29,-9,-4,3
2020-03-14,Alameda,California,06001,29,0,1643700,-25,11,-55,-39,-8,9
2020-03-14,Contra Costa,California,06013,25,0,1133247,-15,20,-48,-30,-8,7
2020-03-14,Fresno,California,06019,2,0,978130,-2,33,-17,-8,-1,2
2020-03-14,Humboldt,California,06023,1,0,135768,-7,5,-18,-48,-7,3
2020-03-14,Los Angeles,California,06037,53,1,10098052,-14,27,-47,-23,-7,7
2020-03-14,Madera,California,06039,1,0,155013,2,17,19,30,-2,2
2020-03-14,Marin,California,06041,4,0,260295,-20,12,-45,-36,-10,8
2020-03-14,Napa,California,06055,1,0,140530,-10,3,-30,NA,-7,5
2020-03-14,Orange,California,06059,14,0,3164182,-15,33,-32,-23,-5,6
2020-03-14,Placer,California,06061,8,1,380077,-19,9,-50,-37,-7,7
2020-03-14,Riverside,California,06065,10,0,2383286,-6,32,-39,-14,-5,5
2020-03-14,Sacramento,California,06067,28,1,1510023,-15,21,-45,-27,-7,5
2020-03-14,San Benito,California,06069,1,0,59416,-6,24,-18,NA,-6,NA
2020-03-14,San Diego,California,06073,10,0,3302833,-13,17,-34,-25,-6,7
2020-03-14,San Francisco,California,06075,31,0,870044,-41,1,-54,-48,-13,11
2020-03-14,San Joaquin,California,06077,8,0,732212,-5,23,-13,-8,-2,3
2020-03-14,San Luis Obispo,California,06079,1,0,281455,-3,22,-18,-23,-2,4
2020-03-14,San Mateo,California,06081,32,0,765935,-24,14,-56,-38,-10,10
2020-03-14,Santa Clara,California,06085,91,2,1922200,-27,11,-34,-36,-10,9
2020-03-14,Santa Cruz,California,06087,2,0,273765,-22,14,-35,-32,-7,8
2020-03-14,Shasta,California,06089,1,0,179085,-4,14,-17,-5,0,2
2020-03-14,Solano,California,06095,12,0,438530,-14,18,-38,-23,-5,6
2020-03-14,Sonoma,California,06097,4,0,501317,-8,16,-14,-18,-5,4
2020-03-14,Stanislaus,California,06099,2,0,539301,-5,19,-2,-3,-1,3
2020-03-14,Tulare,California,06107,3,0,460477,-3,28,-1,-6,-3,1
2020-03-14,Ventura,California,06111,5,0,848112,-10,23,-37,-19,-4,6
2020-03-14,Yolo,California,06113,2,0,214977,-8,8,-41,-10,-4,6
2020-03-15,Alameda,California,06001,37,0,1643700,-25,6,-41,-36,-11,8
2020-03-15,Contra Costa,California,06013,25,0,1133247,-17,10,-33,-28,-10,7
2020-03-15,Fresno,California,06019,2,0,978130,-7,20,-23,-18,-5,3
2020-03-15,Humboldt,California,06023,1,0,135768,-6,11,0,-28,-9,3
2020-03-15,Los Angeles,California,06037,69,1,10098052,-16,12,-22,-21,-9,6
2020-03-15,Madera,California,06039,1,0,155013,-14,3,-38,21,-6,4
2020-03-15,Marin,California,06041,4,0,260295,-24,5,-28,-32,-12,8
2020-03-15,Napa,California,06055,1,0,140530,-17,5,-32,NA,-6,6
2020-03-15,Orange,California,06059,17,0,3164182,-18,15,-7,-26,-10,6
2020-03-15,Placer,California,06061,8,1,380077,-23,-3,-50,-48,-13,6
2020-03-15,Riverside,California,06065,12,0,2383286,-10,16,-31,-12,-7,5
2020-03-15,Sacramento,California,06067,32,1,1510023,-15,10,-36,-29,-10,5
2020-03-15,San Benito,California,06069,1,0,59416,-18,2,-39,NA,-5,NA
2020-03-15,San Bernardino,California,06071,1,0,2135413,-10,14,-22,-13,-5,4
2020-03-15,San Diego,California,06073,40,0,3302833,-15,7,-16,-24,-7,6
2020-03-15,San Francisco,California,06075,37,0,870044,-42,-1,-35,-41,-15,10
2020-03-15,San Joaquin,California,06077,8,0,732212,-11,15,-23,-16,-5,4
2020-03-15,San Luis Obispo,California,06079,2,0,281455,-17,8,-47,-27,-10,6
2020-03-15,San Mateo,California,06081,32,1,765935,-24,11,-32,-42,-14,9
2020-03-15,Santa Barbara,California,06083,1,0,443738,-16,12,-36,-26,-8,6
2020-03-15,Santa Clara,California,06085,114,2,1922200,-31,1,-36,-42,-15,9
2020-03-15,Santa Cruz,California,06087,2,0,273765,-26,7,-30,-28,-10,8
2020-03-15,Shasta,California,06089,1,0,179085,0,11,-23,11,-7,3
2020-03-15,Solano,California,06095,13,0,438530,-15,11,-27,-17,-8,5
2020-03-15,Sonoma,California,06097,5,0,501317,-16,10,-16,-21,-6,5
2020-03-15,Stanislaus,California,06099,2,0,539301,-11,18,-36,-7,-7,4
2020-03-15,Tulare,California,06107,3,0,460477,-7,22,12,0,-4,2
2020-03-15,Ventura,California,06111,5,0,848112,-13,15,-16,-15,-7,6
2020-03-15,Yolo,California,06113,2,0,214977,-12,11,-31,-12,-7,6
2020-03-16,Alameda,California,06001,40,0,1643700,-6,39,-18,-44,-36,14
2020-03-16,Contra Costa,California,06013,34,0,1133247,-1,44,-21,-40,-29,11
2020-03-16,Fresno,California,06019,2,0,978130,-9,18,-41,-26,-21,9
2020-03-16,Humboldt,California,06023,1,0,135768,-8,22,15,-31,-13,5
2020-03-16,Los Angeles,California,06037,94,1,10098052,-19,12,-40,-29,-22,11
2020-03-16,Madera,California,06039,1,0,155013,-3,8,-26,25,-14,10
2020-03-16,Marin,California,06041,4,0,260295,-11,27,-11,-39,-34,12
2020-03-16,Napa,California,06055,1,0,140530,-3,19,-10,-9,-19,7
2020-03-16,Nevada,California,06057,1,0,99092,-20,7,-3,-54,-32,9
2020-03-16,Orange,California,06059,22,0,3164182,-15,18,-31,-33,-20,10
2020-03-16,Placer,California,06061,8,1,380077,-12,33,-39,-35,-25,10
2020-03-16,Riverside,California,06065,14,2,2383286,-5,23,-26,-12,-19,8
2020-03-16,Sacramento,California,06067,32,2,1510023,-11,25,-36,-32,-21,9
2020-03-16,San Benito,California,06069,1,0,59416,-11,35,NA,NA,-16,8
2020-03-16,San Bernardino,California,06071,2,0,2135413,-7,22,-19,-19,-16,7
2020-03-16,San Diego,California,06073,56,0,3302833,-11,15,-18,-30,-23,10
2020-03-16,San Francisco,California,06075,43,0,870044,-32,32,-20,-52,-54,20
2020-03-16,San Joaquin,California,06077,9,0,732212,-2,30,-22,-18,-18,8
2020-03-16,San Luis Obispo,California,06079,3,0,281455,-15,20,-46,-32,-23,11
2020-03-16,San Mateo,California,06081,42,1,765935,-5,47,-6,-45,-43,17
2020-03-16,Santa Barbara,California,06083,1,0,443738,-17,16,-44,-38,-23,13
2020-03-16,Santa Clara,California,06085,138,4,1922200,-8,49,-9,-51,-49,19
2020-03-16,Santa Cruz,California,06087,2,0,273765,-8,33,0,-30,-26,11
2020-03-16,Shasta,California,06089,1,0,179085,0,32,3,-4,-10,4
2020-03-16,Solano,California,06095,15,0,438530,-2,37,-28,-22,-19,8
2020-03-16,Sonoma,California,06097,8,0,501317,-9,25,3,-25,-20,7
2020-03-16,Stanislaus,California,06099,3,0,539301,-4,31,-30,-15,-9,6
2020-03-16,Tulare,California,06107,3,0,460477,-8,14,-29,-12,-17,9
2020-03-16,Ventura,California,06111,5,0,848112,-17,10,-43,-30,-24,12
2020-03-16,Yolo,California,06113,2,0,214977,-4,14,-26,-20,-25,11
2020-03-17,Alameda,California,06001,49,0,1643700,-44,-4,-10,-61,-59,26
2020-03-17,Contra Costa,California,06013,34,0,1133247,-37,-1,-20,-58,-50,22
2020-03-17,Fresno,California,06019,2,0,978130,-10,23,-11,-19,-24,9
2020-03-17,Humboldt,California,06023,1,0,135768,-18,13,-1,-37,-25,8
2020-03-17,Kern,California,06029,1,0,883053,-4,26,-4,-2,-10,6
2020-03-17,Los Angeles,California,06037,144,1,10098052,-24,8,-21,-30,-29,14
2020-03-17,Madera,California,06039,1,0,155013,-3,9,1,34,-20,10
2020-03-17,Marin,California,06041,4,0,260295,-47,-14,-10,-57,-54,23
2020-03-17,Monterey,California,06053,2,0,433212,-6,31,-17,-15,-27,11
2020-03-17,Napa,California,06055,1,0,140530,-15,12,20,NA,-27,10
2020-03-17,Nevada,California,06057,1,0,99092,-22,3,8,-73,-26,9
2020-03-17,Orange,California,06059,29,0,3164182,-20,16,-3,-30,-28,14
2020-03-17,Placer,California,06061,8,1,380077,-20,29,10,-25,-30,12
2020-03-17,Riverside,California,06065,16,3,2383286,-14,16,-22,-16,-26,10
2020-03-17,Sacramento,California,06067,39,2,1510023,-18,21,-2,-30,-27,11
2020-03-17,San Benito,California,06069,2,1,59416,-28,15,NA,NA,-33,17
2020-03-17,San Bernardino,California,06071,3,0,2135413,-13,12,-12,-20,-21,10
2020-03-17,San Diego,California,06073,61,0,3302833,-24,8,-3,-33,-31,14
2020-03-17,San Francisco,California,06075,46,0,870044,-64,-11,-27,-70,-72,32
2020-03-17,San Joaquin,California,06077,13,0,732212,-10,19,-7,-14,-29,11
2020-03-17,San Luis Obispo,California,06079,6,0,281455,-22,11,-1,-26,-29,12
2020-03-17,San Mateo,California,06081,64,1,765935,-44,0,-2,-56,-62,29
2020-03-17,Santa Barbara,California,06083,2,0,443738,-19,14,-2,-30,-31,13
2020-03-17,Santa Clara,California,06085,155,5,1922200,-47,-5,-14,-63,-69,30
2020-03-17,Santa Cruz,California,06087,2,0,273765,-35,8,1,-51,-46,19
2020-03-17,Shasta,California,06089,1,0,179085,-15,17,-26,-10,-17,8
2020-03-17,Solano,California,06095,15,0,438530,-16,21,-12,-30,-29,13
2020-03-17,Sonoma,California,06097,9,0,501317,-20,22,4,-31,-29,11
2020-03-17,Stanislaus,California,06099,4,0,539301,-10,22,-13,-6,-16,8
2020-03-17,Tulare,California,06107,3,0,460477,-7,21,1,-1,-21,8
2020-03-17,Ventura,California,06111,10,0,848112,-17,11,-15,-22,-27,13
2020-03-17,Yolo,California,06113,4,0,214977,-14,12,18,-12,-32,13
2020-03-18,Alameda,California,06001,53,0,1643700,-46,-10,-10,-64,-60,27
2020-03-18,Contra Costa,California,06013,41,0,1133247,-38,-6,-24,-61,-52,23
2020-03-18,Fresno,California,06019,4,0,978130,-10,33,-11,-17,-26,9
2020-03-18,Humboldt,California,06023,1,0,135768,-20,5,36,-30,-27,9
2020-03-18,Kern,California,06029,1,0,883053,-13,16,-3,-4,-26,9
2020-03-18,Los Angeles,California,06037,190,1,10098052,-28,3,-12,-33,-33,16
2020-03-18,Madera,California,06039,1,0,155013,-6,23,2,26,-21,9
2020-03-18,Marin,California,06041,16,0,260295,-50,-19,-28,-63,-57,26
2020-03-18,Mendocino,California,06045,1,0,87422,-13,17,11,-33,-24,9
2020-03-18,Monterey,California,06053,2,0,433212,-30,1,-23,-31,-39,16
2020-03-18,Napa,California,06055,1,0,140530,-22,4,-20,-20,-34,14
2020-03-18,Nevada,California,06057,1,0,99092,-31,-7,-12,-74,-32,14
2020-03-18,Orange,California,06059,42,0,3164182,-32,5,-15,-38,-37,18
2020-03-18,Placer,California,06061,9,1,380077,-28,15,-14,-35,-38,16
2020-03-18,Riverside,California,06065,16,3,2383286,-23,7,-43,-24,-31,13
2020-03-18,Sacramento,California,06067,39,2,1510023,-28,11,-19,-39,-35,14
2020-03-18,San Benito,California,06069,5,1,59416,-34,5,NA,NA,-39,19
2020-03-18,San Bernardino,California,06071,5,0,2135413,-20,10,-19,-22,-26,12
2020-03-18,San Diego,California,06073,81,0,3302833,-33,-4,-47,-45,-39,19
2020-03-18,San Francisco,California,06075,51,0,870044,-67,-18,-35,-72,-73,33
2020-03-18,San Joaquin,California,06077,14,2,732212,-17,10,-8,-17,-31,12
2020-03-18,San Luis Obispo,California,06079,7,0,281455,-21,21,3,-30,-32,12
2020-03-18,San Mateo,California,06081,80,1,765935,-47,-9,-7,-62,-64,30
2020-03-18,Santa Barbara,California,06083,2,0,443738,-25,9,-1,-35,-33,12
2020-03-18,Santa Clara,California,06085,175,6,1922200,-49,-12,-20,-66,-70,31
2020-03-18,Santa Cruz,California,06087,2,0,273765,-41,-7,-1,-47,-48,21
2020-03-18,Shasta,California,06089,1,0,179085,-15,14,-1,-3,-22,8
2020-03-18,Solano,California,06095,15,0,438530,-21,17,-31,-36,-33,15
2020-03-18,Sonoma,California,06097,9,0,501317,-42,-11,-23,-49,-42,19
2020-03-18,Stanislaus,California,06099,5,0,539301,-15,14,-6,-14,-20,9
2020-03-18,Tulare,California,06107,5,0,460477,-13,18,-2,-3,-27,8
2020-03-18,Ventura,California,06111,13,0,848112,-23,9,-2,-21,-31,14
2020-03-18,Yolo,California,06113,5,0,214977,-21,7,-12,-22,-39,16
2020-03-19,Alameda,California,06001,57,0,1643700,-45,-9,16,-66,-61,27
2020-03-19,Contra Costa,California,06013,42,0,1133247,-36,-2,12,-59,-52,23
2020-03-19,Fresno,California,06019,4,0,978130,-31,3,-39,-32,-34,15
2020-03-19,Humboldt,California,06023,1,0,135768,-14,27,30,-31,-29,10
2020-03-19,Kern,California,06029,2,0,883053,-19,16,-18,-11,-29,11
2020-03-19,Los Angeles,California,06037,231,2,10098052,-32,3,-30,-39,-35,18
2020-03-19,Madera,California,06039,3,0,155013,-15,7,-8,19,-26,12
2020-03-19,Marin,California,06041,25,0,260295,-46,-10,18,-58,-58,25
2020-03-19,Mendocino,California,06045,1,0,87422,-33,-11,11,-32,-30,12
2020-03-19,Monterey,California,06053,2,0,433212,-32,-4,2,-26,-40,16
2020-03-19,Napa,California,06055,1,0,140530,-22,5,19,-11,-37,14
2020-03-19,Nevada,California,06057,1,0,99092,-25,4,-3,-52,-31,12
2020-03-19,Orange,California,06059,53,0,3164182,-36,0,-32,-45,-40,20
2020-03-19,Placer,California,06061,9,1,380077,-27,15,37,-16,-40,15
2020-03-19,Riverside,California,06065,22,3,2383286,-27,5,-47,-28,-34,15
2020-03-19,Sacramento,California,06067,44,3,1510023,-24,21,13,-41,-38,14
2020-03-19,San Benito,California,06069,5,1,59416,-36,-2,NA,NA,-38,19
2020-03-19,San Bernardino,California,06071,5,0,2135413,-26,7,-35,-29,-29,14
2020-03-19,San Diego,California,06073,105,0,3302833,-31,3,-26,-48,-41,19
2020-03-19,San Francisco,California,06075,73,0,870044,-66,-16,-25,-71,-73,33
2020-03-19,San Joaquin,California,06077,17,2,732212,-18,10,8,-15,-33,13
2020-03-19,San Luis Obispo,California,06079,13,0,281455,-32,6,-11,-42,-36,15
2020-03-19,San Mateo,California,06081,89,1,765935,-46,-7,20,-66,-65,31
2020-03-19,Santa Barbara,California,06083,8,0,443738,-29,6,-14,-32,-35,14
2020-03-19,Santa Clara,California,06085,189,6,1922200,-48,-10,19,-67,-70,31
2020-03-19,Santa Cruz,California,06087,2,0,273765,-39,-8,19,-48,-49,20
2020-03-19,Shasta,California,06089,1,0,179085,-14,22,39,-7,-21,8
2020-03-19,Solano,California,06095,15,0,438530,-28,6,-5,-32,-37,17
2020-03-19,Sonoma,California,06097,11,0,501317,-39,-9,18,-41,-43,18
2020-03-19,Stanislaus,California,06099,5,0,539301,-19,12,0,-12,-28,11
2020-03-19,Tulare,California,06107,7,0,460477,-23,15,-20,-10,-29,11
2020-03-19,Ventura,California,06111,19,0,848112,-26,10,-15,-25,-33,15
2020-03-19,Yolo,California,06113,5,0,214977,-30,-1,22,-26,-45,18
2020-03-20,Alameda,California,06001,67,0,1643700,-49,-10,0,-65,-59,28
2020-03-20,Amador,California,06005,1,0,37829,-32,7,NA,NA,-37,NA
2020-03-20,Contra Costa,California,06013,46,1,1133247,-40,-6,-1,-58,-51,24
2020-03-20,Fresno,California,06019,10,0,978130,-34,-1,-19,-32,-35,15
2020-03-20,Humboldt,California,06023,2,0,135768,-44,-14,7,-48,-35,15
2020-03-20,Imperial,California,06025,4,0,180216,-36,-2,-43,-39,-32,16
2020-03-20,Kern,California,06029,2,0,883053,-32,4,-9,-19,-33,14
2020-03-20,Los Angeles,California,06037,292,2,10098052,-40,-5,-29,-44,-41,22
2020-03-20,Madera,California,06039,3,0,155013,-25,-3,-2,7,-29,13
2020-03-20,Marin,California,06041,38,0,260295,-49,-16,-2,-55,-56,25
2020-03-20,Mendocino,California,06045,1,0,87422,-37,-14,8,-26,-32,14
2020-03-20,Monterey,California,06053,5,0,433212,-39,-7,-18,-34,-38,17
2020-03-20,Napa,California,06055,1,0,140530,-39,-17,5,-24,-44,19
2020-03-20,Nevada,California,06057,1,0,99092,-43,-11,-25,-62,-37,15
2020-03-20,Orange,California,06059,65,0,3164182,-42,-3,-22,-46,-44,24
2020-03-20,Placer,California,06061,9,1,380077,-45,1,0,-33,-46,20
2020-03-20,Riverside,California,06065,28,4,2383286,-33,4,-35,-30,-38,18
2020-03-20,Sacramento,California,06067,52,3,1510023,-44,-7,-14,-49,-45,20
2020-03-20,San Benito,California,06069,5,1,59416,-41,-8,NA,NA,-41,21
2020-03-20,San Bernardino,California,06071,9,0,2135413,-33,3,-25,-33,-34,17
2020-03-20,San Diego,California,06073,131,0,3302833,-41,-3,-35,-51,-46,23
2020-03-20,San Francisco,California,06075,79,0,870044,-69,-16,-36,-70,-72,34
2020-03-20,San Joaquin,California,06077,25,2,732212,-30,2,-4,-21,-36,16
2020-03-20,San Luis Obispo,California,06079,16,0,281455,-51,-15,-25,-47,-44,19
2020-03-20,San Mateo,California,06081,100,1,765935,-49,-7,11,-68,-64,32
2020-03-20,Santa Barbara,California,06083,9,0,443738,-42,-4,-37,-43,-41,18
2020-03-20,Santa Clara,California,06085,196,8,1922200,-52,-12,4,-69,-69,33
2020-03-20,Santa Cruz,California,06087,15,0,273765,-44,-9,-3,-55,-48,21
2020-03-20,Shasta,California,06089,1,0,179085,-29,5,26,-18,-27,11
2020-03-20,Solano,California,06095,18,0,438530,-36,-3,-6,-32,-39,19
2020-03-20,Sonoma,California,06097,11,1,501317,-43,-9,9,-40,-43,20
2020-03-20,Stanislaus,California,06099,5,0,539301,-33,1,3,-19,-32,14
2020-03-20,Tulare,California,06107,11,0,460477,-34,6,-8,-13,-32,12
2020-03-20,Ventura,California,06111,19,0,848112,-37,1,-28,-34,-40,20
2020-03-20,Yolo,California,06113,6,0,214977,-39,-15,18,-28,-47,21
2020-03-21,Alameda,California,06001,87,0,1643700,-58,-18,-10,-60,-39,18
2020-03-21,Amador,California,06005,1,0,37829,-44,-5,NA,NA,-32,NA
2020-03-21,Butte,California,06007,1,0,227075,-38,-3,-10,-37,-24,9
2020-03-21,Contra Costa,California,06013,51,1,1133247,-46,-9,7,-50,-36,16
2020-03-21,El Dorado,California,06017,2,0,186661,-58,-28,-27,NA,-39,13
2020-03-21,Fresno,California,06019,10,0,978130,-43,-10,-46,-38,-25,13
2020-03-21,Humboldt,California,06023,2,0,135768,-49,-17,21,-58,-32,11
2020-03-21,Imperial,California,06025,4,0,180216,-48,-15,-61,-50,-20,16
2020-03-21,Kern,California,06029,4,0,883053,-40,-5,-19,-24,-21,11
2020-03-21,Los Angeles,California,06037,351,4,10098052,-48,-13,-28,-46,-34,18
2020-03-21,Madera,California,06039,3,0,155013,-34,-16,-17,-10,-24,13
2020-03-21,Marin,California,06041,38,0,260295,-54,-12,3,-49,-41,17
2020-03-21,Mendocino,California,06045,1,0,87422,-43,-20,-3,-27,-27,11
2020-03-21,Monterey,California,06053,11,1,433212,-49,-17,-51,-42,-32,15
2020-03-21,Napa,California,06055,1,0,140530,-50,-29,24,-34,-43,15
2020-03-21,Nevada,California,06057,1,0,99092,-54,-21,-40,-65,-34,12
2020-03-21,Orange,California,06059,78,0,3164182,-50,-12,-12,-45,-36,18
2020-03-21,Placer,California,06061,12,1,380077,-53,-16,8,-47,-34,13
2020-03-21,Riverside,California,06065,30,5,2383286,-42,-9,-38,-35,-31,15
2020-03-21,Sacramento,California,06067,52,3,1510023,-48,-13,-13,-47,-32,13
2020-03-21,San Benito,California,06069,5,1,59416,-48,-17,-46,-50,-34,NA
2020-03-21,San Bernardino,California,06071,9,0,2135413,-42,-8,-28,-36,-25,14
2020-03-21,San Diego,California,06073,159,0,3302833,-49,-15,-28,-55,-36,17
